timestamp,device_id,sensor_1,sensor_2,network_latency,packet_loss,protocol,label
2023-01-01 00:22:00,Device_B,56.38592458777374,102.81772493822407,49.52895411247456,0.430160785164716,CoAP,Normal
2023-01-01 00:23:00,Device_B,33.3847993773104,64.63121268874298,64.94920795138822,0.28513457001809683,CoAP,Normal
2023-01-01 00:24:00,Device_A,49.33920201352684,106.46335428369562,24.432886550776885,0.5274171373051784,HTTP,Normal
2023-01-01 00:25:00,Device_A,37.889838002375434,97.04794827402662,250.08505371034076,34.39693422341788,CoAP,DoS
2023-01-01 00:26:00,Device_A,43.48163892197841,90.67926996263516,26.132793016535267,2.7217244381716057,MQTT,Normal
2023-01-01 00:27:00,Device_C,50.47398671316414,68.10593865466409,236.3466383782956,25.002743226125574,HTTP,DoS
2023-01-01 00:28:00,Device_C,41.39586634716048,110.27200213139433,30.66383446785718,3.188870709227958,CoAP,Normal
2023-01-01 00:29:00,Device_C,46.154444557701744,89.34598320676177,225.62254484247958,75.71046511662672,MQTT,DoS
2023-01-01 00:30:00,Device_B,60.0629280921444,76.60166328579425,24.87560411286617,0.20789479923296883,HTTP,Normal
2023-01-01 00:31:00,Device_C,44.23108130476851,42.55475573436701,10.179292169716325,2.490649717740212,MQTT,Normal
2023-01-01 00:32:00,Device_B,58.35692112065142,99.44970189898727,74.68656560681772,3.4465520605134516,MQTT,Normal
2023-01-01 00:33:00,Device_B,38.702931453423815,135.4450319333949,75.91609441525412,1.2615596353484353,MQTT,Normal
2023-01-01 00:34:00,Device_C,55.298041779152825,133.2251842909574,472.83309921098936,54.78422689638632,CoAP,DoS
2023-01-01 00:35:00,Device_B,64.41568620657901,90.85807486827457,24.522652094984533,3.068189514946919,HTTP,Normal
2023-01-01 00:36:00,Device_C,25.283554998727105,87.95575879276439,17.519890375962078,4.489676467218684,HTTP,Normal
2023-01-01 00:37:00,Device_C,228.6019259971394,14.245713029660955,11.721606979355832,4.049622101514497,CoAP,False Data Injection
2023-01-01 00:38:00,Device_A,55.7707212718054,80.03229121623417,24.917335926869864,2.9156510954979176,HTTP,Normal
2023-01-01 00:39:00,Device_C,47.96954613957007,106.03583799638932,90.17699814848321,3.6511085887862462,MQTT,Normal
2023-01-01 00:40:00,Device_A,53.71145873371309,115.32160556769381,31.738315753151358,1.8241123510389934,HTTP,Normal
2023-01-01 00:41:00,Device_C,43.960148132841795,124.53866447768615,41.88441944954941,3.2048276404937885,CoAP,Normal
2023-01-01 00:42:00,Device_C,50.865897874729,97.99691847040094,19.481093603319987,2.3309079556377847,MQTT,Normal
2023-01-01 00:43:00,Device_A,48.44322764607921,95.92652499646069,30.012517427335325,0.9496806822878046,CoAP,Normal
2023-01-01 00:44:00,Device_A,224.78694469887404,3.6274044634631526,56.73021137021846,3.508691369386286,MQTT,False Data Injection
2023-01-01 00:45:00,Device_C,52.54420843301213,83.4623929192028,64.69774147860873,2.78232318674411,MQTT,Normal
2023-01-01 00:46:00,Device_B,53.37602662075202,95.47042216196947,32.081708274959,1.793107909767957,HTTP,Normal
2023-01-01 00:47:00,Device_A,45.881230338775325,107.34731013632356,15.195894330260549,4.556695950393154,MQTT,Normal
2023-01-01 00:48:00,Device_B,191.10753669035734,13.39371300859372,45.19295822146588,0.10467058913366634,CoAP,False Data Injection
2023-01-01 00:49:00,Device_B,45.67441812180379,83.9364209863931,258.08714293863824,60.022211427521235,HTTP,DoS
2023-01-01 00:50:00,Device_B,53.944521423782966,129.85377137919045,29.759853090682174,0.2844069888882328,CoAP,Normal
2023-01-01 00:51:00,Device_A,45.79015519179737,94.57752797914863,324.88547856330644,74.69461323578315,MQTT,DoS
2023-01-01 00:52:00,Device_B,52.89774856896413,99.57265411303128,65.46704373331517,3.510537270568963,CoAP,Normal
2023-01-01 00:53:00,Device_A,70.75400798645438,85.05576641704353,60.11905988548863,1.656761093681585,CoAP,Normal
2023-01-01 00:54:00,Device_B,58.711247034316926,51.515194794541166,47.41975931709897,3.378314511035365,MQTT,Normal
2023-01-01 00:55:00,Device_C,46.73976467832159,117.680907927221,48.60499000871298,1.9796861309797493,HTTP,Normal
2023-01-01 00:56:00,Device_C,62.012139221639444,114.73687794184866,58.68145034542727,3.7812689571121716,CoAP,Normal
2023-01-01 00:57:00,Device_A,156.14018660519366,10.256927053121608,72.67868263324965,2.2709183136835303,MQTT,False Data Injection
2023-01-01 00:58:00,Device_C,29.61875464822146,101.33981434449744,73.19314865636466,2.0613986391583277,HTTP,Normal
2023-01-01 00:59:00,Device_C,240.00161900661274,17.9921322767892,25.45245169349046,4.6736495774415046,HTTP,False Data Injection
2023-01-01 01:00:00,Device_B,31.292080789741444,68.74908286226915,55.01014768689643,1.2543954994535012,HTTP,Normal
2023-01-01 01:01:00,Device_A,46.48486515958692,89.4189464530741,47.07622855306918,0.6022366999828271,CoAP,Normal
2023-01-01 01:02:00,Device_B,50.184183791895514,115.88529359243654,88.34742696424458,2.922715566297291,CoAP,Normal
2023-01-01 01:03:00,Device_B,66.76437312275283,74.91421153661501,66.82770290965388,4.846609061420894,CoAP,Normal
2023-01-01 01:04:00,Device_B,53.269273737641626,105.87115864333259,57.92536597743836,1.8891960686359333,HTTP,Normal
2023-01-01 01:05:00,Device_B,47.80899471191136,72.8683639075319,20.38551779610256,0.3101838181439076,CoAP,Normal
2023-01-01 01:06:00,Device_B,58.294055811834895,109.32859964867053,64.50741003910703,1.6965263365478371,MQTT,Normal
2023-01-01 01:07:00,Device_B,27.88864690992115,99.28717035405033,20.548351511221007,2.529658271597792,CoAP,Normal
2023-01-01 01:08:00,Device_B,52.356145581085656,67.69736368188981,334.6554096956009,40.73721013404737,CoAP,DoS
2023-01-01 01:09:00,Device_A,57.708651938869664,123.29478708914343,22.855776833289866,3.29051109028246,HTTP,Normal
2023-01-01 01:10:00,Device_C,35.214137542201584,85.30816846403901,72.28662823219321,4.988746945051003,CoAP,Normal
2023-01-01 01:11:00,Device_B,61.43754043206929,83.79495125971238,28.562690245253734,2.258697379907219,MQTT,Normal
2023-01-01 01:12:00,Device_B,217.45621870469614,5.7239680884445505,45.26734358692234,1.7736427836510633,HTTP,False Data Injection
2023-01-01 01:13:00,Device_B,45.847120860991986,122.9727469885743,379.7033132640703,57.29043866828505,MQTT,DoS
2023-01-01 01:14:00,Device_B,56.32781866106285,79.68356362043207,28.388474505907325,0.5757308919760057,HTTP,Normal
2023-01-01 01:15:00,Device_B,72.70692857804396,101.23359699695943,55.70245575629012,4.416368007131119,HTTP,Normal
2023-01-01 01:16:00,Device_B,51.81866255058495,108.57633000661146,47.73444950494198,2.0741282776067598,CoAP,Normal
2023-01-01 01:17:00,Device_C,190.41529788281994,24.07992951861365,11.631163694115676,1.9363720571242067,MQTT,False Data Injection
2023-01-01 01:18:00,Device_C,45.40639100459756,103.5288311055445,81.34823022155315,3.2984513646523714,HTTP,Normal
2023-01-01 01:19:00,Device_B,41.50155630535208,92.65944321833355,16.214131568313974,2.2101671046556177,CoAP,Normal
2023-01-01 01:20:00,Device_C,58.303358165442454,83.44819558702561,52.682951887925825,3.2411673440392303,HTTP,Normal
2023-01-01 01:21:00,Device_A,41.43916174091133,101.7228776609275,60.46104654450549,0.30723145065393753,HTTP,Normal
2023-01-01 01:22:00,Device_B,216.28620044311012,-1.9539107716261874,66.55838109531284,4.068616718611137,HTTP,False Data Injection
2023-01-01 01:23:00,Device_A,45.223425532348834,41.57299033010786,71.9768466377088,4.702519764397013,HTTP,Normal
2023-01-01 01:24:00,Device_A,54.78979825746392,108.73119608315335,32.79451451704436,3.2438269307969296,HTTP,Normal
2023-01-01 01:25:00,Device_B,53.33662105286948,118.07869682172391,10.898089899260444,4.772829644294053,HTTP,Normal
2023-01-01 01:26:00,Device_C,60.375399442578995,52.741351289163234,221.52060312422748,22.327967283733248,CoAP,DoS
2023-01-01 01:27:00,Device_A,44.89983601145253,79.80538590580124,268.0275852201548,31.20635169386776,HTTP,DoS
2023-01-01 01:28:00,Device_B,47.30125064706629,112.38308522010395,85.25059328865238,3.0090336697272364,MQTT,Normal
2023-01-01 01:29:00,Device_A,40.21236284217693,141.149909394234,83.92495266106249,2.9086832371059335,CoAP,Normal
2023-01-01 01:30:00,Device_A,202.24583918750088,8.352480996819372,85.89935510090949,2.0073088954452163,MQTT,False Data Injection
2023-01-01 01:31:00,Device_A,53.77300493044852,85.43994117541732,53.65851939815862,1.690422046831307,HTTP,Normal
2023-01-01 01:32:00,Device_A,57.56988616645352,96.3420711779032,40.02655562531791,0.634120112752094,MQTT,Normal
2023-01-01 01:33:00,Device_C,40.77834675822375,127.4975283829637,81.2402382332233,1.958712252811391,HTTP,Normal
2023-01-01 01:34:00,Device_A,239.55853778658422,1.5071514468853344,50.616470172632944,0.8133040755274257,HTTP,False Data Injection
2023-01-01 01:35:00,Device_A,63.55637858804951,84.01615986699493,26.509797676309105,3.6718283824610918,CoAP,Normal
2023-01-01 01:36:00,Device_A,54.13434903223701,90.34512955635935,479.4471160756778,69.87474830539655,CoAP,DoS
2023-01-01 01:37:00,Device_C,68.76795812558066,80.93342783482575,89.43038890951125,0.29282652642266926,HTTP,Normal
2023-01-01 01:38:00,Device_A,42.26210800896427,102.4534063198959,51.96787805261531,2.7618306890861715,CoAP,Normal
2023-01-01 01:39:00,Device_A,37.55345296688583,132.4935691693912,16.812975457880874,2.976148663597008,MQTT,Normal
2023-01-01 01:40:00,Device_C,32.212797510957216,106.46158546232058,44.90434809252381,4.359565306402527,CoAP,Normal
2023-01-01 01:41:00,Device_C,64.96044311489183,94.95292995747425,82.31838935163431,2.8849080620884093,CoAP,Normal
2023-01-01 01:42:00,Device_C,56.54365656354058,94.16377462168911,91.15966256916059,1.7274042686172286,MQTT,Normal
2023-01-01 01:43:00,Device_A,49.44415329089545,68.73618382606686,28.312546824783624,4.015059407631602,CoAP,Normal
2023-01-01 01:44:00,Device_C,142.1065930458492,19.25527088424883,16.027625082274437,2.7013944659371054,HTTP,False Data Injection
2023-01-01 01:45:00,Device_C,188.084271004597,8.691495030920818,88.96154078195548,0.3964014231559587,MQTT,False Data Injection
2023-01-01 01:46:00,Device_A,74.45751979616827,96.39040172818748,45.04644450809877,2.8292528015662333,HTTP,Normal
2023-01-01 01:47:00,Device_C,51.292211819752275,163.86215135689721,58.758486784080695,4.540092727108312,MQTT,Normal
2023-01-01 01:48:00,Device_A,51.09394794604893,105.97505816731372,97.1259230845683,1.9815631274911027,HTTP,Normal
2023-01-01 01:49:00,Device_B,57.25766623898692,84.96417899809632,15.990825512280058,1.4816290094990003,HTTP,Normal
2023-01-01 01:50:00,Device_C,54.810092317367136,91.47284807588913,472.52303218057085,66.00610138030015,CoAP,DoS
2023-01-01 01:51:00,Device_B,52.23884024279131,122.9689141839351,16.669488031738037,0.7572276096767866,HTTP,Normal
2023-01-01 01:52:00,Device_A,42.09525544554688,102.26540821075528,43.79220356198503,2.1638574217090945,CoAP,Normal
2023-01-01 01:53:00,Device_C,54.714683571359956,71.23444043365267,434.38719422170766,41.03856148742881,MQTT,DoS
2023-01-01 01:54:00,Device_A,68.82024496475034,118.38457869150407,49.012500948007094,0.40307702584800875,HTTP,Normal
2023-01-01 01:55:00,Device_B,63.454200461549775,86.63711828922013,99.74641185126553,4.697842945125829,HTTP,Normal
2023-01-01 01:56:00,Device_A,65.93186626639397,137.4659555243509,60.315335645194196,3.77566808722598,MQTT,Normal
2023-01-01 01:57:00,Device_C,44.88784323568815,121.60096131429297,38.904593737235814,2.9331195914183135,MQTT,Normal
2023-01-01 01:58:00,Device_C,40.10395179741419,91.05356208682498,29.81001933142778,4.142193354694954,HTTP,Normal
2023-01-01 01:59:00,Device_B,48.74213079900352,125.62032723470226,205.82037368546463,42.60863766645275,MQTT,DoS
2023-01-01 02:00:00,Device_A,50.557249122886944,101.35711021054807,298.1020305488306,52.01326601321477,CoAP,DoS
2023-01-01 02:01:00,Device_C,60.94191518470949,117.05547350244439,16.18423099515649,3.150465634308317,MQTT,Normal
2023-01-01 02:02:00,Device_B,247.97163546436065,9.141574613153587,43.261677948409584,4.143264530591447,MQTT,False Data Injection
2023-01-01 02:03:00,Device_C,65.29550319460614,83.07286690018253,51.781466776530245,3.9173478002463384,HTTP,Normal
2023-01-01 02:04:00,Device_C,48.419921014210104,87.12900335365076,388.38762060287235,20.01446028110807,CoAP,DoS
2023-01-01 02:05:00,Device_A,45.7311893005258,120.59921635162323,69.10565362494472,4.7044008477960215,MQTT,Normal
2023-01-01 02:06:00,Device_C,216.89595210401936,12.216190490426065,73.78890897062388,0.6217292071543518,CoAP,False Data Injection
2023-01-01 02:07:00,Device_A,253.17820004942624,9.975974068363563,10.75273136891714,4.3756680931057605,CoAP,False Data Injection
2023-01-01 02:08:00,Device_C,58.231705839619146,80.89754841301294,29.590065962248243,4.854701248023093,CoAP,Normal
2023-01-01 02:09:00,Device_B,163.34578720509606,7.031192217993326,69.5515859559871,0.8857676161131278,HTTP,False Data Injection
2023-01-01 02:10:00,Device_C,37.10039100258946,141.2504983848629,282.5570635320427,34.47466016228167,MQTT,DoS
2023-01-01 02:11:00,Device_A,37.04921227936384,78.64934171491454,472.8760085161332,32.493908516492866,HTTP,DoS
2023-01-01 02:12:00,Device_A,46.64215300709872,100.48438913345517,82.40451781886401,2.0271141256957748,MQTT,Normal
2023-01-01 02:13:00,Device_B,66.69021525289392,128.24441110830858,390.1668385497326,35.02897680498581,MQTT,DoS
2023-01-01 02:14:00,Device_C,232.1659014781546,3.7167637468547587,59.357724669420634,2.9032261295481705,HTTP,False Data Injection
2023-01-01 02:15:00,Device_C,34.96857046881894,109.04743592499467,15.981699319864491,4.6796862412427975,CoAP,Normal
2023-01-01 02:16:00,Device_B,230.36673270361499,10.842567011667146,78.98635445793262,3.3612534364709736,CoAP,False Data Injection
2023-01-01 02:17:00,Device_C,47.27276430252329,108.56614194415297,62.53422289582276,2.406389756096185,MQTT,Normal
2023-01-01 02:18:00,Device_C,23.031133570584284,96.25711469990902,80.37639794421632,4.048375181329447,HTTP,Normal
2023-01-01 02:19:00,Device_A,49.45705133482188,119.71459991359725,77.65722931562564,4.752664104772045,CoAP,Normal
2023-01-01 02:20:00,Device_C,47.69065469791322,123.74772103129501,82.27018647620534,0.11033074341145421,CoAP,Normal
2023-01-01 02:21:00,Device_C,56.96206364813418,151.79127284037227,56.62072597641623,4.912606361280194,MQTT,Normal
2023-01-01 02:22:00,Device_B,68.48956094945345,111.59266346427151,22.62920663741635,0.4306606953184017,MQTT,Normal
2023-01-01 02:23:00,Device_B,149.548143940135,11.894168163447391,70.40417260417198,4.071933896343807,HTTP,False Data Injection
2023-01-01 02:24:00,Device_A,47.31111309445169,103.88768603154672,65.84264065467735,1.4016737627570626,MQTT,Normal
2023-01-01 02:25:00,Device_C,38.934740912583294,92.93667414378623,76.80278684791784,0.6608982887693587,CoAP,Normal
2023-01-01 02:26:00,Device_C,75.7335980324986,106.76967686923382,25.289290544566178,2.1992781985691745,CoAP,Normal
2023-01-01 02:27:00,Device_C,50.59218434014488,94.09197179721941,27.54776799102603,3.2197828972380678,CoAP,Normal
2023-01-01 02:28:00,Device_A,191.13493131400747,13.476886182008645,90.13685654973956,1.904759225117375,CoAP,False Data Injection
2023-01-01 02:29:00,Device_A,49.758749128899964,126.3519507121592,77.49800186068637,0.2728270414134948,HTTP,Normal
2023-01-01 02:30:00,Device_B,51.98084760767855,79.86914869440717,221.57201519493367,68.35435055200648,HTTP,DoS
2023-01-01 02:31:00,Device_A,48.556395880760576,122.7975712225809,78.28437890475287,4.512016380553374,MQTT,Normal
2023-01-01 02:32:00,Device_C,44.26337993119763,126.34230134679731,63.743977539127165,1.9160768297362585,MQTT,Normal
2023-01-01 02:33:00,Device_C,44.53141058759608,97.63862946017842,68.87194633250863,1.0816638881541352,MQTT,Normal
2023-01-01 02:34:00,Device_A,49.672467297840015,57.56290201982811,90.0215131546009,2.212886729664077,HTTP,Normal
2023-01-01 02:35:00,Device_C,44.56575228866235,87.84356025811135,62.09260790607465,0.24181355524390435,CoAP,Normal
2023-01-01 02:36:00,Device_C,42.871542173228356,125.93989093122218,66.91521918955488,4.102437922401374,MQTT,Normal
2023-01-01 02:37:00,Device_A,51.064302276918966,99.54263875402236,24.08290444032405,4.131704054750934,CoAP,Normal
2023-01-01 02:38:00,Device_A,47.450227825791444,80.01395535410178,472.7016766507109,36.78043139278659,MQTT,DoS
2023-01-01 02:39:00,Device_C,65.0399298858269,89.90450157543565,74.4757400762289,1.7655144446919473,MQTT,Normal
2023-01-01 02:40:00,Device_C,23.490301916069882,116.81240053009105,34.384842848472886,3.998916822228917,MQTT,Normal
2023-01-01 02:41:00,Device_C,60.91506851922462,110.9346713640276,28.202876247208142,2.773435123941836,MQTT,Normal
2023-01-01 02:42:00,Device_B,62.46085192497629,95.22135801660612,38.244412740197404,4.129661542750081,MQTT,Normal
2023-01-01 02:43:00,Device_B,196.80412684417752,19.563634251532612,31.73505651935501,3.1572939629151033,CoAP,False Data Injection
2023-01-01 02:44:00,Device_B,46.573124059196516,92.16483701912357,29.342137333275627,3.9220273660639866,MQTT,Normal
2023-01-01 02:45:00,Device_A,46.28559134004209,81.55179631002994,48.23657585812782,2.9928149660887997,CoAP,Normal
2023-01-01 02:46:00,Device_B,151.41331913697783,-0.8688445220699599,91.70546624951807,2.070705341078331,HTTP,False Data Injection
2023-01-01 02:47:00,Device_A,42.22183312409125,93.5535906157732,55.63536820648464,4.789729299630688,MQTT,Normal
2023-01-01 02:48:00,Device_A,38.894241545341714,124.34317041650993,26.912834273379072,2.7055691243942235,CoAP,Normal
2023-01-01 02:49:00,Device_B,67.52270443423623,130.42632103844903,16.927450244278667,3.025447592702692,HTTP,Normal
2023-01-01 02:50:00,Device_B,59.35678393147461,119.9662179629592,72.65405306241327,1.1024381970737462,HTTP,Normal
2023-01-01 02:51:00,Device_B,62.71555094994159,91.36759374563903,487.32999745286673,31.49127932300889,HTTP,DoS
2023-01-01 02:52:00,Device_C,57.21672064043235,108.07460180673219,223.31372551751764,50.25580764758189,CoAP,DoS
2023-01-01 02:53:00,Device_B,191.76193020438683,9.661414013236477,69.35596917766932,0.9241919897351247,MQTT,False Data Injection
2023-01-01 02:54:00,Device_C,44.75479733720226,81.92596278539745,81.66173054872317,0.29793548676571857,MQTT,Normal
2023-01-01 02:55:00,Device_A,54.89374561227918,106.48718563443207,34.47514354766039,3.0217965985738555,CoAP,Normal
2023-01-01 02:56:00,Device_C,37.778721911080545,76.41920417680396,359.70807045839445,71.93870218236393,MQTT,DoS
2023-01-01 02:57:00,Device_B,57.12998430172388,123.75358776923127,33.76557862243469,2.6170068546100413,CoAP,Normal
2023-01-01 02:58:00,Device_A,47.59674601841865,90.70765405403213,94.51616315052624,1.1338631265982286,MQTT,Normal
2023-01-01 02:59:00,Device_A,46.251791924504026,104.02319311745678,67.2736853380037,3.3326098834651745,HTTP,Normal
2023-01-01 03:00:00,Device_A,57.10959968203491,105.66575743092284,39.20606201578079,0.40052863304801123,MQTT,Normal
2023-01-01 03:01:00,Device_C,54.4426331148604,94.82190052591845,34.25606760630454,2.209168524009773,CoAP,Normal
2023-01-01 03:02:00,Device_B,226.19549422335817,15.95868917910714,27.183392656447914,0.8168337919921009,CoAP,False Data Injection
2023-01-01 03:03:00,Device_A,188.2723082142578,9.377387877805678,72.5176863004355,0.9222952552994168,HTTP,False Data Injection
2023-01-01 03:04:00,Device_A,39.189366724001026,117.42594594914488,29.684405169813456,1.0114697457910182,CoAP,Normal
2023-01-01 03:05:00,Device_A,56.15935606944264,73.08040639506503,63.57729393347402,1.9335352852198895,MQTT,Normal
2023-01-01 03:06:00,Device_C,55.93101257968384,102.52759159092824,33.81715242328216,0.25575102810198813,MQTT,Normal
2023-01-01 03:07:00,Device_C,207.2639946702208,-1.6908622684663506,69.57720503144817,1.988967204645491,HTTP,False Data Injection
2023-01-01 03:08:00,Device_B,53.26133022242118,79.9933735078885,83.34457556864852,2.558537235573504,CoAP,Normal
2023-01-01 03:09:00,Device_C,37.488864236146966,86.44510058950297,291.00928466425114,34.48098223024999,HTTP,DoS
2023-01-01 03:10:00,Device_A,59.24027019206901,110.2781569931783,78.47661978377036,1.9139205020152028,MQTT,Normal
2023-01-01 03:11:00,Device_B,48.15097863557011,103.59163563879196,26.895016512302686,4.195733040353763,HTTP,Normal
2023-01-01 03:12:00,Device_A,44.772769794809605,107.01260198547118,17.954645228606683,0.7266334621025206,CoAP,Normal
2023-01-01 03:13:00,Device_A,60.49009225836889,109.78374260295327,317.8517229444207,24.71217456756792,HTTP,DoS
2023-01-01 03:14:00,Device_C,42.95656309457241,112.6944293712354,43.15124924149162,0.3102070847827715,CoAP,Normal
2023-01-01 03:15:00,Device_B,35.91538703636441,122.19399683912447,48.911160376301254,0.3557783943895487,CoAP,Normal
2023-01-01 03:16:00,Device_C,34.433708264760966,108.19637313857025,12.803418351405195,2.8693292483854815,MQTT,Normal
2023-01-01 03:17:00,Device_C,56.06009951345639,95.17484690762915,253.89536538660258,41.38428415097988,MQTT,DoS
2023-01-01 03:18:00,Device_B,207.48110848182955,3.5448021257503957,13.030876348701762,4.390167564222285,MQTT,False Data Injection
2023-01-01 03:19:00,Device_A,67.54794181984364,137.9976386979043,89.12671953411228,2.7893683783003658,CoAP,Normal
2023-01-01 03:20:00,Device_A,199.635697665837,11.642849248386597,31.90570148966774,4.798955102024251,HTTP,False Data Injection
2023-01-01 03:21:00,Device_B,66.96456368290038,80.50941390658717,60.160345261570725,0.24347424199964884,CoAP,Normal
2023-01-01 03:22:00,Device_A,52.11017467202618,122.14161338573945,13.508138859501738,0.49003842390370533,MQTT,Normal
2023-01-01 03:23:00,Device_B,49.032868881296075,97.59237672092803,70.01626521750923,0.22032930785190696,MQTT,Normal
2023-01-01 03:24:00,Device_B,44.550809131910505,56.546609079719275,39.07246111786844,0.9263842516677001,HTTP,Normal
2023-01-01 03:25:00,Device_C,53.991361143520706,116.94843354300843,373.42163060372377,64.85910947389867,MQTT,DoS
2023-01-01 03:26:00,Device_B,49.62365297575152,89.29343628092154,487.3938059746672,53.041432681687674,MQTT,DoS
2023-01-01 03:27:00,Device_C,61.03301882016521,98.18933435391679,39.2761556525573,0.227925789743344,MQTT,Normal
2023-01-01 03:28:00,Device_A,51.142276486620396,106.63960661138029,91.08648061214211,4.729854449227997,HTTP,Normal
2023-01-01 03:29:00,Device_A,51.50301761461878,103.80999359558133,350.9217800814827,69.00760217446086,CoAP,DoS
2023-01-01 03:30:00,Device_A,178.84453927923715,11.460986474416703,84.28740977115532,1.4830624107854655,MQTT,False Data Injection
2023-01-01 03:31:00,Device_A,49.43054376278933,91.29027258860313,86.03842129797061,0.3859376511323398,HTTP,Normal
2023-01-01 03:32:00,Device_C,219.76441924651692,13.362598491705103,32.41078624981809,0.8494353660952864,MQTT,False Data Injection
2023-01-01 03:33:00,Device_A,32.89831607343375,94.80906644832166,61.903215897198066,0.6347220687748634,HTTP,Normal
2023-01-01 03:34:00,Device_B,36.518145778942866,114.77620961775006,16.05303225706311,0.6164188964947342,MQTT,Normal
2023-01-01 03:35:00,Device_B,57.43264094022715,112.30734968026107,224.87437441834436,77.57552885655403,HTTP,DoS
2023-01-01 03:36:00,Device_B,51.708654381279416,81.29122595910809,99.90033508299615,1.2292372124670015,MQTT,Normal
2023-01-01 03:37:00,Device_C,48.16016663647321,121.71964232350064,39.39753244833199,1.7906985826457222,CoAP,Normal
2023-01-01 03:38:00,Device_A,50.184339330653934,89.28073109771904,77.33655208439617,4.947526666921612,MQTT,Normal
2023-01-01 03:39:00,Device_A,53.47581705361671,116.1611559656229,386.0004000432225,67.55974860509701,HTTP,DoS
2023-01-01 03:40:00,Device_A,44.60240319690639,107.34574626802682,302.0668983353771,56.2281847306252,MQTT,DoS
2023-01-01 03:41:00,Device_C,42.216952745976876,136.76367353590246,99.78654676619409,0.712782775165578,CoAP,Normal
2023-01-01 03:42:00,Device_B,51.958452550976816,95.53068035256295,31.734683673118106,1.9106973741628464,MQTT,Normal
2023-01-01 03:43:00,Device_B,40.21627222384968,93.01366407763605,13.631574417372974,2.7736590164117714,HTTP,Normal
2023-01-01 03:44:00,Device_A,54.082527557144715,99.61160788224535,47.00723661951274,0.3837903094436901,HTTP,Normal
2023-01-01 03:45:00,Device_B,32.9741639576216,93.93640434331449,21.707260284605226,0.020937218139789326,CoAP,Normal
2023-01-01 03:46:00,Device_B,60.29155637325644,115.998838038841,456.7775568773894,49.600495283142834,HTTP,DoS
2023-01-01 03:47:00,Device_C,54.72597482413043,67.67378783126824,42.43841444273375,3.2090975840071767,MQTT,Normal
2023-01-01 03:48:00,Device_C,52.56029734313876,78.92635161707292,80.53644259677128,2.0539440499980586,MQTT,Normal
2023-01-01 03:49:00,Device_C,59.82690983945514,78.64394156841614,60.95626221025638,2.448220380160163,MQTT,Normal
2023-01-01 03:50:00,Device_C,66.65474444462576,119.00615183947151,38.150019028931865,2.077215002960448,HTTP,Normal
2023-01-01 03:51:00,Device_A,152.38898715422025,6.094955282259079,68.89078049434477,0.12002522422444428,MQTT,False Data Injection
